pmid,analytic_method,experiment_name,biomarker_id,biomarker_id_origin,biomarker_long_name,biomarker_short_name,original_name,original_value,association_name,association_value,association_unit,95% CI,se,association_p_value,association_p_value_qualifier,association_p_value_unit...17,association_p_value_raw,association_p_value_raw_qualifier,association_p_value_unit...20,concept_id,concept_id_description
33803340,33803340.1.1,,X48407,Metabolon,Dopamine 3-O-Sulfate,Dopamine 3-O-Sulfate,,,Odds Ratio,0.98,,"(0.86, 1.11)",,0.932,,trend,0.765912433,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X61860,Metabolon,Octadecadienedioate (C18:2-Dc),Octadecadienedioate (C18:2-Dc),,,Odds Ratio,0.96,,"(0.85, 1.08)",,0.822,,trend,0.516689387,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X15778,Metabolon,Benzoate,Benzoate,,,Odds Ratio,1.01,,"(0.89, 1.15)",,0.959,,trend,0.850398395,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X46799,Metabolon,Oleoyl-Linoleoyl-Glycerol (18:1/18:2) [2],Oleoyl-Linoleoyl-Glycerol (18:1/18:2) [2],,,Odds Ratio,1.03,,"(0.91, 1.16)",,0.902,,trend,0.655749649,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X47112,Metabolon,Etiocholanolone Glucuronide,Etiocholanolone Glucuronide,,,Odds Ratio,0.98,,"(0.86, 1.12)",,0.932,,trend,0.77488314,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X57636,Metabolon,Carotene Diol (2),Carotene Diol (2),,,Odds Ratio,0.98,,"(0.87, 1.11)",,0.931,,trend,0.760129344,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X42382,Metabolon,S-Adenosylhomocysteine (Sah),S-Adenosylhomocysteine (Sah),,,Odds Ratio,1.05,,"(0.93, 1.19)",,0.807,,trend,0.444948099,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X15522,Metabolon,Dihydroxyacetone Phosphate (Dhap),Dihydroxyacetone Phosphate (Dhap),,,Odds Ratio,0.99,,"(0.87, 1.12)",,0.956,,trend,0.836956133,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X1563,Metabolon,Chenodeoxycholate,Chenodeoxycholate,,,Odds Ratio,1.02,,"(0.9, 1.15)",,0.931,,trend,0.755040982,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X18280,Metabolon,Gentisate,Gentisate,,,Odds Ratio,0.96,,"(0.85, 1.09)",,0.846,,trend,0.555548993,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X46960,Metabolon,Sulfate,Sulfate,,,Odds Ratio,1,,"(0.88, 1.14)",,0.999,,trend,0.995585597,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X62805,Metabolon,"2,3-Dihydroxy-5-Methylthio-4-Pentenoate (Dmtpa)","2,3-Dihydroxy-5-Methylthio-4-Pentenoate (Dmtpa)",,,Odds Ratio,1.05,,"(0.92, 1.19)",,0.82,,trend,0.492507876,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X17747,Metabolon,Sphingosine,Sphingosine,,,Odds Ratio,1.03,,"(0.91, 1.17)",,0.902,,trend,0.660359191,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X587,Metabolon,Gluconate,Gluconate,,,Odds Ratio,1.02,,"(0.9, 1.15)",,0.938,,trend,0.791266699,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X60,Metabolon,Leucine,Leucine,,,Odds Ratio,1.02,,"(0.9, 1.15)",,0.926,,trend,0.742144073,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X22176,Metabolon,Cysteine S-Sulfate,Cysteine S-Sulfate,,,Odds Ratio,1.01,,"(0.87, 1.16)",,0.99,,trend,0.941022382,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X32350,Metabolon,1-Methyl-4-Imidazoleacetate,1-Methyl-4-Imidazoleacetate,,,Odds Ratio,1,,"(0.89, 1.13)",,0.999,,trend,0.992865399,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X33969,Metabolon,Stearidonate (18:4N3),Stearidonate (18:4N3),,,Odds Ratio,1,,"(0.88, 1.14)",,0.999,,trend,0.986114663,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X42087,Metabolon,Indoleacetylglutamine,Indoleacetylglutamine,,,Odds Ratio,1.02,,"(0.9, 1.16)",,0.926,,trend,0.722048895,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X39587,Metabolon,3-(4-Hydroxyphenyl)Propionate,3-(4-Hydroxyphenyl)Propionate,,,Odds Ratio,1,,"(0.88, 1.13)",,0.993,,trend,0.958961195,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X46164,Metabolon,3-Methyl Catechol Sulfate (2),3-Methyl Catechol Sulfate (2),,,Odds Ratio,0.99,,"(0.88, 1.13)",,0.982,,trend,0.912838322,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X42381,Metabolon,Gamma-Cehc Glucuronide,Gamma-Cehc Glucuronide,,,Odds Ratio,1.03,,"(0.91, 1.17)",,0.875,,trend,0.608997481,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X48255,Metabolon,Arabonate/Xylonate,Arabonate/Xylonate,,,Odds Ratio,0.98,,"(0.86, 1.11)",,0.921,,trend,0.711312752,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X48491,Metabolon,"Sphingomyelin (D18:1/20:1, D18:2/20:0)","Sphingomyelin (D18:1/20:1, D18:2/20:0)",,,Odds Ratio,1.01,,"(0.89, 1.15)",,0.971,,trend,0.871498413,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X57585,Metabolon,4-Acetamidobenzoate,4-Acetamidobenzoate,,,Odds Ratio,0.97,,"(0.86, 1.09)",,0.884,,trend,0.620862679,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X54968,Metabolon,Linoleoyl-Linoleoyl-Glycerol (18:2/18:2) [1],Linoleoyl-Linoleoyl-Glycerol (18:2/18:2) [1],,,Odds Ratio,1.02,,"(0.9, 1.16)",,0.926,,trend,0.744645133,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X62863,Metabolon,3-Formylindole,3-Formylindole,,,Odds Ratio,0.99,,"(0.86, 1.14)",,0.971,,trend,0.887050952,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X62530,Metabolon,3-Hydroxyhippurate Sulfate,3-Hydroxyhippurate Sulfate,,,Odds Ratio,0.98,,"(0.87, 1.11)",,0.926,,trend,0.741258562,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X63120,Metabolon,2-Ketocaprylate,2-Ketocaprylate,,,Odds Ratio,1,,"(0.88, 1.13)",,0.999,,trend,0.987508506,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X63853,Metabolon,Vanillic Acid Glycine,Vanillic Acid Glycine,,,Odds Ratio,0.99,,"(0.88, 1.12)",,0.986,,trend,0.930098242,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X63855,Metabolon,N-Succinyl-Phenylalanine,N-Succinyl-Phenylalanine,,,Odds Ratio,1.04,,"(0.92, 1.17)",,0.824,,trend,0.523698753,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X63841,Metabolon,Dibutyl Sulfosuccinate,Dibutyl Sulfosuccinate,,,Odds Ratio,1.01,,"(0.89, 1.14)",,0.973,,trend,0.89613961,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X64389,Metabolon,"Cis-3,4-Methyleneheptanoylcarnitine","Cis-3,4-Methyleneheptanoylcarnitine",,,Odds Ratio,1.03,,"(0.91, 1.17)",,0.885,,trend,0.623419982,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X37480,Metabolon,"5Alpha-Pregnan-3Beta-Ol,20-One Sulfate","5Alpha-Pregnan-3Beta-Ol,20-One Sulfate",,,Odds Ratio,0.98,,"(0.86, 1.12)",,0.932,,trend,0.777073193,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X15122,Metabolon,Glycerol,Glycerol,,,Odds Ratio,1.05,,"(0.92, 1.2)",,0.82,,trend,0.489982829,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X21025,Metabolon,Iminodiacetate (Ida),Iminodiacetate (Ida),,,Odds Ratio,1,,"(0.88, 1.13)",,0.993,,trend,0.965636778,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X36749,Metabolon,3-Methyladipate,3-Methyladipate,,,Odds Ratio,0.98,,"(0.86, 1.12)",,0.933,,trend,0.782740765,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X37192,Metabolon,"5Alpha-Androstan-3Beta,17Beta-Diol Monosulfate (2)","5Alpha-Androstan-3Beta,17Beta-Diol Monosulfate (2)",,,Odds Ratio,0.98,,"(0.85, 1.13)",,0.947,,trend,0.813354654,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X39600,Metabolon,3-Hydroxyhippurate,3-Hydroxyhippurate,,,Odds Ratio,0.98,,"(0.86, 1.11)",,0.919,,trend,0.704102807,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X42002,Metabolon,Lanthionine,Lanthionine,,,Odds Ratio,1.01,,"(0.88, 1.16)",,0.971,,trend,0.877939758,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X57783,Metabolon,1H-Indole-7-Acetic Acid,1H-Indole-7-Acetic Acid,,,Odds Ratio,1.02,,"(0.9, 1.15)",,0.938,,trend,0.793868968,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X48394,Metabolon,Pregnanolone/Allopregnanolone Sulfate,Pregnanolone/Allopregnanolone Sulfate,,,Odds Ratio,0.99,,"(0.87, 1.12)",,0.971,,trend,0.872450695,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X48762,Metabolon,"1,2,3-Benzenetriol Sulfate (2)","1,2,3-Benzenetriol Sulfate (2)",,,Odds Ratio,0.99,,"(0.88, 1.12)",,0.971,,trend,0.885332613,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X64131,Metabolon,Ethyl Beta-Glucopyranoside,Ethyl Beta-Glucopyranoside,,,Odds Ratio,0.95,,"(0.84, 1.07)",,0.781,,trend,0.39958738,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X62923,Metabolon,Eicosenedioate (C20:1-Dc),Eicosenedioate (C20:1-Dc),,,Odds Ratio,1,,"(0.88, 1.14)",,0.993,,trend,0.952436374,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X63361,Metabolon,3-Decenoylcarnitine,3-Decenoylcarnitine,,,Odds Ratio,1.01,,"(0.87, 1.18)",,0.971,,trend,0.879869042,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X63151,Metabolon,"N,N-Dimethylalanine","N,N-Dimethylalanine",,,Odds Ratio,0.99,,"(0.88, 1.12)",,0.971,,trend,0.875081076,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X34387,Metabolon,N-Acetylproline,N-Acetylproline,,,Odds Ratio,0.98,,"(0.87, 1.11)",,0.938,,trend,0.795204316,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X45095,Metabolon,2-Methylbutyrylcarnitine (C5),2-Methylbutyrylcarnitine (C5),,,Odds Ratio,1.03,,"(0.91, 1.17)",,0.884,,trend,0.621725482,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X57331,Metabolon,Behenoyl Dihydrosphingomyelin (D18:0/22:0),Behenoyl Dihydrosphingomyelin (D18:0/22:0),,,Odds Ratio,1.03,,"(0.91, 1.18)",,0.876,,trend,0.611885691,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X57483,Metabolon,"Sphingomyelin (D17:2/16:0, D18:2/15:0)","Sphingomyelin (D17:2/16:0, D18:2/15:0)",,,Odds Ratio,1.05,,"(0.91, 1.2)",,0.822,,trend,0.508729219,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X57635,Metabolon,Carotene Diol (1),Carotene Diol (1),,,Odds Ratio,0.97,,"(0.86, 1.1)",,0.902,,trend,0.656137878,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X62567,Metabolon,3-(Methylthio)Acetaminophen Sulfate,3-(Methylthio)Acetaminophen Sulfate,,,Odds Ratio,1,,"(0.89, 1.14)",,0.993,,trend,0.958348742,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X43802,Metabolon,Guanidinoacetate,Guanidinoacetate,,,Odds Ratio,1.32,,"(1.14, 1.52)",,0.09,,trend,1.31E-04,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X1567,Metabolon,Vanillylmandelate (Vma),Vanillylmandelate (Vma),,,Odds Ratio,1.29,,"(1.12, 1.49)",,0.09,,trend,4.06E-04,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X32445,Metabolon,3-Methylxanthine,3-Methylxanthine,,,Odds Ratio,0.79,,"(0.69, 0.89)",,0.09,,trend,2.57E-04,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X57554,Metabolon,2'-O-Methylcytidine,2'-O-Methylcytidine,,,Odds Ratio,1.27,,"(1.11, 1.46)",,0.09,,trend,3.93E-04,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X42092,Metabolon,N-Palmitoylglycine,N-Palmitoylglycine,,,Odds Ratio,1.27,,"(1.11, 1.45)",,0.106,,trend,6.00E-04,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X32586,Metabolon,"Bilirubin (E,E)","Bilirubin (E,E)",,,Odds Ratio,1.29,,"(1.11, 1.5)",,0.121,,trend,8.23E-04,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X43807,Metabolon,"Bilirubin (Z,Z)","Bilirubin (Z,Z)",,,Odds Ratio,1.24,,"(1.08, 1.42)",,0.221,,trend,0.002246203,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X35160,Metabolon,Oleoylcarnitine (C18:1),Oleoylcarnitine (C18:1),,,Odds Ratio,1.24,,"(1.08, 1.43)",,0.221,,trend,0.002177002,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X62918,Metabolon,Tetradecadienedioate (C14:2-Dc),Tetradecadienedioate (C14:2-Dc),,,Odds Ratio,1.23,,"(1.08, 1.4)",,0.221,,trend,0.00186035,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X32562,Metabolon,Pregnenediol Disulfate (C21H34O8S2),Pregnenediol Disulfate (C21H34O8S2),,,Odds Ratio,1.27,,"(1.09, 1.49)",,0.233,,trend,0.002630507,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X601,Metabolon,Dihydroorotate,Dihydroorotate,,,Odds Ratio,1.23,,"(1.07, 1.4)",,0.235,,trend,0.003500759,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X18392,Metabolon,Theobromine,Theobromine,,,Odds Ratio,0.83,,"(0.73, 0.94)",,0.235,,trend,0.003557281,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X57664,Metabolon,N-Oleoylserine,N-Oleoylserine,,,Odds Ratio,1.21,,"(1.06, 1.37)",,0.235,,trend,0.003710667,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X62921,Metabolon,Pregnenetriol Disulfate,Pregnenetriol Disulfate,,,Odds Ratio,1.25,,"(1.08, 1.46)",,0.235,,trend,0.003320123,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X34390,Metabolon,7-Methylxanthine,7-Methylxanthine,,,Odds Ratio,0.84,,"(0.74, 0.95)",,0.327,,trend,0.005864205,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X47886,Metabolon,"Bilirubin (E,Z Or Z,E)","Bilirubin (E,Z Or Z,E)",,,Odds Ratio,1.21,,"(1.06, 1.39)",,0.327,,trend,0.005979198,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X46223,Metabolon,Linoleoylcarnitine (C18:2),Linoleoylcarnitine (C18:2),,,Odds Ratio,1.21,,"(1.05, 1.38)",,0.327,,trend,0.006277657,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X43258,Metabolon,Acisoga,Acisoga,,,Odds Ratio,1.2,,"(1.05, 1.37)",,0.331,,trend,0.00710538,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X52434,Metabolon,Palmitoyl Dihydrosphingomyelin (D18:0/16:0),Palmitoyl Dihydrosphingomyelin (D18:0/16:0),,,Odds Ratio,1.21,,"(1.05, 1.39)",,0.331,,trend,0.007000894,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X606,Metabolon,Uridine,Uridine,,,Odds Ratio,1.19,,"(1.05, 1.37)",,0.363,,trend,0.008948909,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X15443,Metabolon,Glucuronate,Glucuronate,,,Odds Ratio,0.83,,"(0.72, 0.95)",,0.363,,trend,0.008515826,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X39732,Metabolon,N-Oleoyltaurine,N-Oleoyltaurine,,,Odds Ratio,1.19,,"(1.04, 1.36)",,0.363,,trend,0.009043237,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X57564,Metabolon,Perfluorooctanesulfonate (Pfos),Perfluorooctanesulfonate (Pfos),,,Odds Ratio,0.84,,"(0.74, 0.96)",,0.363,,trend,0.009415373,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X62857,Metabolon,Dihydroferulic Acid Sulfate,Dihydroferulic Acid Sulfate,,,Odds Ratio,1.19,,"(1.04, 1.36)",,0.373,,trend,0.010097208,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X57520,Metabolon,Dihomo-Linoleoylcarnitine (C20:2),Dihomo-Linoleoylcarnitine (C20:2),,,Odds Ratio,1.19,,"(1.04, 1.37)",,0.383,,trend,0.010802567,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X1769,Metabolon,Cortisone,Cortisone,,,Odds Ratio,1.18,,"(1.04, 1.34)",,0.39,,trend,0.012308171,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X1648,Metabolon,Serine,Serine,,,Odds Ratio,1.17,,"(1.03, 1.33)",,0.39,,trend,0.013844433,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X32346,Metabolon,Glycochenodeoxycholate,Glycochenodeoxycholate,,,Odds Ratio,1.18,,"(1.03, 1.34)",,0.39,,trend,0.014981401,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X44681,Metabolon,Palmitoylcarnitine (C16),Palmitoylcarnitine (C16),,,Odds Ratio,1.19,,"(1.04, 1.37)",,0.39,,trend,0.012134108,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X53013,Metabolon,Glycosyl-N-Palmitoyl-Sphingosine (D18:1/16:0),Glycosyl-N-Palmitoyl-Sphingosine (D18:1/16:0),,,Odds Ratio,1.18,,"(1.03, 1.34)",,0.39,,trend,0.014231436,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X53223,Metabolon,Palmitoleoylcarnitine (C16:1),Palmitoleoylcarnitine (C16:1),,,Odds Ratio,1.19,,"(1.04, 1.36)",,0.39,,trend,0.013952334,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X62277,Metabolon,Hydroxy-Cmpf,Hydroxy-Cmpf,,,Odds Ratio,0.85,,"(0.74, 0.97)",,0.39,,trend,0.013166291,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X61864,Metabolon,Dodecenedioate (C12:1-Dc),Dodecenedioate (C12:1-Dc),,,Odds Ratio,1.18,,"(1.03, 1.34)",,0.39,,trend,0.014723995,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X62533,Metabolon,"(2,4 Or 2,5)-Dimethylphenol Sulfate","(2,4 Or 2,5)-Dimethylphenol Sulfate",,,Odds Ratio,0.84,,"(0.73, 0.96)",,0.39,,trend,0.013826141,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X62071,Metabolon,Perfluorooctanoate (Pfoa),Perfluorooctanoate (Pfoa),,,Odds Ratio,0.84,,"(0.73, 0.97)",,0.397,,trend,0.015948497,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X62309,Metabolon,N-Acetyl-Isoputreanine,N-Acetyl-Isoputreanine,,,Odds Ratio,1.17,,"(1.03, 1.34)",,0.397,,trend,0.016575637,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X63685,Metabolon,Decadienedioic Acid (C10:2-Dc),Decadienedioic Acid (C10:2-Dc),,,Odds Ratio,1.17,,"(1.03, 1.34)",,0.397,,trend,0.016462206,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X2132,Metabolon,Citrulline,Citrulline,,,Odds Ratio,1.17,,"(1.03, 1.33)",,0.408,,trend,0.018875453,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X42448,Metabolon,1-Stearoyl-2-Oleoyl-Gpe (18:0/18:1),1-Stearoyl-2-Oleoyl-Gpe (18:0/18:1),,,Odds Ratio,0.86,,"(0.76, 0.97)",,0.408,,trend,0.017538835,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X61877,Metabolon,Glucuronide Of C14H26O4 (2),Glucuronide Of C14H26O4 (2),,,Odds Ratio,0.85,,"(0.74, 0.97)",,0.408,,trend,0.018453069,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X63681,Metabolon,"3-Bromo-5-Chloro-2,6-Dihydroxybenzoic Acid","3-Bromo-5-Chloro-2,6-Dihydroxybenzoic Acid",,,Odds Ratio,0.85,,"(0.74, 0.97)",,0.408,,trend,0.018624703,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X62922,Metabolon,Pregnenetriol Sulfate,Pregnenetriol Sulfate,,,Odds Ratio,1.21,,"(1.03, 1.41)",,0.41,,trend,0.019453277,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X46115,Metabolon,21-Hydroxypregnenolone Disulfate,21-Hydroxypregnenolone Disulfate,,,Odds Ratio,1.18,,"(1.03, 1.36)",,0.42,,trend,0.020360137,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X35136,Metabolon,5-Methyluridine (Ribothymidine),5-Methyluridine (Ribothymidine),,,Odds Ratio,1.17,,"(1.02, 1.35)",,0.421,,trend,0.02137197,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X57517,Metabolon,Ximenoylcarnitine (C26:1),Ximenoylcarnitine (C26:1),,,Odds Ratio,1.17,,"(1.02, 1.35)",,0.421,,trend,0.020936425,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X52974,Metabolon,Glycochenodeoxycholate 3-Sulfate,Glycochenodeoxycholate 3-Sulfate,,,Odds Ratio,1.16,,"(1.02, 1.32)",,0.434,,trend,0.022509051,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X32415,Metabolon,Docosadienoate (22:2N6),Docosadienoate (22:2N6),,,Odds Ratio,1.17,,"(1.02, 1.34)",,0.443,,trend,0.024173329,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X52673,Metabolon,1-(1-Enyl-Palmitoyl)-2-Arachidonoyl-Gpe (P-16:0/20:4),1-(1-Enyl-Palmitoyl)-2-Arachidonoyl-Gpe (P-16:0/20:4),,,Odds Ratio,0.86,,"(0.75, 0.98)",,0.443,,trend,0.02448619,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X62520,Metabolon,2-Naphthol Sulfate,2-Naphthol Sulfate,,,Odds Ratio,0.85,,"(0.74, 0.98)",,0.443,,trend,0.023632707,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X52447,Metabolon,1-Stearoyl-2-Arachidonoyl-Gpe (18:0/20:4),1-Stearoyl-2-Arachidonoyl-Gpe (18:0/20:4),,,Odds Ratio,0.86,,"(0.76, 0.98)",,0.446,,trend,0.025194611,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X3141,Metabolon,Betaine,Betaine,,,Odds Ratio,1.17,,"(1.02, 1.34)",,0.455,,trend,0.028555939,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X48258,Metabolon,1-Oleoyl-Gpc (18:1),1-Oleoyl-Gpc (18:1),,,Odds Ratio,1.16,,"(1.02, 1.33)",,0.455,,trend,0.02710679,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X32599,Metabolon,Glycocholenate Sulfate,Glycocholenate Sulfate,,,Odds Ratio,1.16,,"(1.02, 1.32)",,0.455,,trend,0.028127711,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X48429,Metabolon,Methyl-4-Hydroxybenzoate Sulfate,Methyl-4-Hydroxybenzoate Sulfate,,,Odds Ratio,0.85,,"(0.74, 0.98)",,0.455,,trend,0.027713786,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X63589,Metabolon,"3,5-Dichloro-2,6-Dihydroxybenzoic Acid","3,5-Dichloro-2,6-Dihydroxybenzoic Acid",,,Odds Ratio,0.86,,"(0.75, 0.98)",,0.455,,trend,0.028781384,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X64328,Metabolon,"2,4-Di-Tert-Butylphenol","2,4-Di-Tert-Butylphenol",,,Odds Ratio,1.19,,"(1.02, 1.39)",,0.455,,trend,0.027115434,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X35253,Metabolon,2-Palmitoyl-Gpc (16:0),2-Palmitoyl-Gpc (16:0),,,Odds Ratio,1.16,,"(1.01, 1.33)",,0.466,,trend,0.032024972,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X37198,Metabolon,"5Alpha-Pregnan-3Beta,20Alpha-Diol Disulfate","5Alpha-Pregnan-3Beta,20Alpha-Diol Disulfate",,,Odds Ratio,1.16,,"(1.01, 1.34)",,0.466,,trend,0.031770296,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X37209,Metabolon,"Androstenediol (3Alpha, 17Alpha) Monosulfate (3)","Androstenediol (3Alpha, 17Alpha) Monosulfate (3)",,,Odds Ratio,1.19,,"(1.02, 1.4)",,0.466,,trend,0.032051184,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X42574,Metabolon,Glycohyocholate,Glycohyocholate,,,Odds Ratio,1.15,,"(1.01, 1.31)",,0.466,,trend,0.031311007,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X52608,Metabolon,Linoleoyl Ethanolamide,Linoleoyl Ethanolamide,,,Odds Ratio,1.15,,"(1.01, 1.31)",,0.466,,trend,0.031442134,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X37506,Metabolon,Palmitoyl Sphingomyelin (D18:1/16:0),Palmitoyl Sphingomyelin (D18:1/16:0),,,Odds Ratio,1.16,,"(1.01, 1.33)",,0.471,,trend,0.032955774,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X528,Metabolon,Alpha-Ketoglutarate,Alpha-Ketoglutarate,,,Odds Ratio,1.16,,"(1.01, 1.32)",,0.474,,trend,0.035501581,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X3155,Metabolon,3-Ureidopropionate,3-Ureidopropionate,,,Odds Ratio,1.19,,"(1.01, 1.39)",,0.474,,trend,0.033894459,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X46537,Metabolon,Alpha-Hydroxyisovalerate,Alpha-Hydroxyisovalerate,,,Odds Ratio,1.18,,"(1.01, 1.37)",,0.474,,trend,0.035246326,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X57814,Metabolon,(N(1) + N(8))-Acetylspermidine,(N(1) + N(8))-Acetylspermidine,,,Odds Ratio,1.17,,"(1.01, 1.35)",,0.474,,trend,0.034740632,,trend,C18,Colorectal Cancer
